ABOO AVL Rojinegro
8013890 1596569 1388850
5947009 1504470 1867010
49801081 1454849 1406429
5985669 1713310 1451270
6780928 1469210 1380420
6158349 1483010 1419170
5809119 1357400 1380229
57081661 1416329 1784440
11927058 1730600 1686320
7973790 1475820 1733030
6919579 1973390 1730019
64086040 1508150 1373740
6836659 1413940 1563549
7035019 1989740 1730680
8357798 1848800 1689350
58267651 1878280 1589610
9937788 1418880 1416070
6042149 1421180 1411940
7047459 1631160 2053950
7718959 54348181 1947060
13453888 1586110 1508690
7157548 1397490 1361210
6314509 1485080 1401579
6483720 1369399 54421052
13740568 1838490 2103869
12956408 1699080 1528759
74727659 1651789 1821830
7438439 1623310 1967029
8621099 1458250 1733260
66885629 1701460 1498250
10632588 1455050 1572449
8897139 1484150 1485810
7528889 1409920 1575330
6508399 1836030 50589552
11963288 1705640 1900720
8548609 1579830 1783630
6844519 1499539 1360370
6155729 1425830 54417082
14855797 1933870 2135740
12105318 2137149 2116750
9177809 1438120 54344882
15451388 1420330 1407470
7209769 1584140 1473929
7929249 1818680 1780630
6940798 1460290 1592150
61375721 1410359 1650250
8951719 1403190 1387820
6978659 1504600 1572140
9084199 55070072 2575329
15188698 1670279 2044580
7944619 1551139 1479741
7275568 1512670 1564250
64070990 2121430 2093539
12098828 1665240 1895010
18954887 1965909 1990469
64912470 1596309 1966540
18971537 2033189 2061770
9232299 1661629 1619080
53447241 2072199 2050470
10642808 2051200 2060390
10035088 1909730 3711979
64600240 1462480 1489630
7010048 1601019 1502550
6812199 1434840 1478890
9102039 1662710 1856789
57481891 1536800 1950410
12931678 1544220 1638320
9312988 2079099 1752790
6814578 1418549 1492879
68804029 1697570 1486580
9134388 2053600 2062350
12654518 1448870 1535549
59204271 1945010 1741919
11146579 1523420 1857110
7475689 1471150 1525790
7676710 1385320 1458290
66862220 2032319 1655570
8003619 1625890 1625430
9537399 1928869 1997310
10389709 50592402 1581230
13235138 2125310 2091859
10449569 2121240 2025430
10959818 54819581 2084520
15016898 2190329 2110590
11104718 2084980 2014089
73028159 2065980 2115530
11857929 1969099 1980320
12032008 1970200 1947819
71782009 1956760 2057389
12460348 2217620 1695520
64195670 1980380 1958909
17815208 1967600 2035490
74924358 1505510 1398950
8942028 1401381 1381970
7452869 1642550 1740270
8438498 1342630 1733040
6844248 1381190 1804760
61821010 1536100 1594470
10172598 1392990 1365360
18516907 1584030 1368719
61540581 1364470 1406940
6633909 1459980 1411810
6489499 1572219 1366560
8297729 1384170 1392980
66360641 1654430 1968570
9161038 1673919 1887730
11970328 1815759 4885720
64666530 1373810 1475769
7619459 1535290 1731570
9844878 1481640 1369779
7770270 1368491 1345450
60099141 1558750 1635390
11215528 2098870 2047019
15360718 1945830 1544670
61715640 1680950 1659090
7004549 1672759 1634960
7762869 1752490 1555000
9442479 1628460 1594779
80859508 3362949 4711909
11793269 2088839 2093970
10796068 39204924 1480370
13357368 2025260 1868040
9867379 2019970 1981989
8882369 2029959 2003180
60458481 1732280 1887579
9846939 1997529 2011120
9139119 66769759 1388480
10722468 2004620 1826880
7969488 1622740 1880130
8298869 1770020 1913570
9048788 1808229 50937162
11616818 1663121 1614910
6178709 1435090 1736310
84875957 2048209 2021520
8765188 1790559 1801960
6960639 66347660 1516660
15546247 1964569 1959250
10789838 1875070 1539100
65767230 1901449 1403840
15219148 2086339 2125749
9263259 1616860 1579229
8607809 2041520 1465379
62433151 1712321 1802220
8479899 1669990 1808329
6970209 1736670 1701760
7496598 54299122 1509540
8331329 1609240 1423440
7589769 1598719 1939330
6973579 1406020 1409180
7543210 1878389 3751489
60152260 1872340 1774860
9424678 2066170 2156429
11398089 2092429 2054090
70197829 1933100 1544639
10030749 1391420 1387459
8177069 2024880 2072089
11341209 50750822 1511149
9133399 1596150 1545060
6478819 1763600 1958600
7528239 1685440 1550299
7799780 1706310 54231801
10766948 1511099 1384429
9042748 1728020 1816520
25797635 1632979 1441810
48285632 4390440 1429340
12086398 2037630 1699319
9632469 1409860 1812720
9787748 1390950 50505792
31133394 1908340 3311300
10391068 1580910 1919600
7689588 42506953 1940579
16705728 2099009 2055379
10754359 2005479 2004180
9975668 1771390 52347432
16643127 2041000 1879530
6604189 1550399 2126219
10134999 2030910 2010810
67562180 3962630 2104230
15511098 1903860 1758489
10976559 2165779 2105110
51850682 1449890 1689510
8606768 1754790 1865920
16007207 2003910 2098089
9881959 46821652 1601230
12206588 1803600 2014490
9437328 1901940 1782970
9806458 1920889 1905459
71156439 1804450 2020180
10180088 2158279 2003420
10848098 2110189 2018340
62992380 1993620 2012350
9838368 2121710 2211750
79515637 1988550 1988290
12294918 1972049 1961510
11379308 1974330 1972099
67261729 1807720 1979880
12214728 1801249 1660110
6548589 1695630 1466310
68956729 1417140 1472359
6715989 1547469 1473540
9648428 2056110 2044910
65301820 1747870 1418879
9419719 2165519 2080819
11167829 2058419 2071859
10319779 1487770 1763689
61758731 1975860 2023999
10390779 1815119 1792490
8634569 1589909 1573100
61342740 1495871 1406709
7604499 1539630 1560130
7159489 1805180 1732630
9362988 1397789 1397650
6839299 57486321 1421340
10814528 1867880 1879659
8634338 1783840 1782120
8242589 2017320 1811019
9154799 46529883 1547949
12173809 1750819 1653170
8689829 1688379 1700850
7797469 1653260 1759350
63195490 1730080 1851849
10782049 1607379 1978300
7422969 2058089 2065789
10534878 1466130 1405490
11973678 1414700 1546239
9467428 1665820 1696169
74809248 5138189 1578160
13223278 1652239 1479360
10668039 1730999 1426970
8760059 1670890 1501399
78688238 1501370 1403869
23154157 1617450 1512039
51206282 1653630 1523790
10127398 1724440 1680850
7183389 1520669 1793940
6738129 1421360 1433020
60142790 1464990 1995869
8581658 1754430 1800820
7085639 1489469 1593640
6249279 1641590 1427340
67372039 2128630 2259370
11451538 1398349 1483630
6946659 1735640 1740820
7498269 2024489 1426369
14599138 1702680 1587769
10984769 2093149 2137050
69980699 1943490 1936640
11232548 1619730 1876639
7622269 1897230 1629000
8170688 1499250 1459700
58227141 1755390 1792579
9485799 1453330 1644119
7091609 1869030 1401400
5751338 1652761 1822021
8197898 54691291 1509080
10005339 1957159 2300230
9324009 1673080 1613730
6362379 1528630 1421400
6110028 1429930 1588860
58797151 1442160 1678840
6322888 1383610 1624340
6926409 1421999 1399920
6185739 1477049 1346490
6814539 1384830 54315251
13385118 1548980 1580570
9843948 1669880 1706580
6856729 1591049 1643940
6063349 1932540 1635949
67797080 1438020 1713389
7237428 1460830 1718200
8137309 2014180 1937330
63737300 1440710 1445110
7603330 1472180 1574990
7257789 1425570 1611980
6670649 1608689 1590830
62513850 1632820 1861749
8512309 1516770 1472299
6854329 1561529 1469730
6614209 1642390 62415890
13997828 1625419 1707949
9035969 1608730 1777699
8604009 2068340 1924559
68788340 2161389 2222900
16273288 2147809 2122780
75475218 1871630 1941010
14797817 2130030 1859410
14130098 58115711 1919630
59273721 2151149 2405310
10569309 1983649 2078620
27338355 2122170 2456840
10460348 1761270 2049570
12050198 2221700 2121019
63477290 2474060 2121230
11970289 2119219 2324840
80843117 2051380 2156810
11195558 2061959 2101579
10672769 2150539 2027110
66551090 2113520 2130550
16598417 2144169 2101900
69337909 1933779 1946360
8882059 1979989 1866949
9481999 1949220 1687909
8798299 1827269 1952730
59361091 1667019 1749449
8516829 74923268 1758929
16783358 1592289 1366780
8770069 1875980 1773770
9561689 1938709 1938939
69972019 2085400 1759699
8885969 1812350 1769640
8956839 1995040 55746691
14574958 1930460 1869679
9909059 1826479 1998880
10753098 2021499 5607020
74050088 4892109 2828110
11336678 2285100 1406320
8069199 2546070 1475289
65643360 1778050 1562760
9918558 2038950 2039050
13101929 2074569 2102790
48413342 1891000 1627900
12493788 1601300 1697150
11821748 1701500 1950830
7144209 1371329 1456020
53271882 1789459 1933790
8240689 1763890 9251698
8989479 1550670 1523899
9001359 1944480 46778622
11087629 3602599 1477020
12791408 1540190 1377170
6442648 1405410 1451330
7541329 1422260 1376609
61331111 2188199 2086440
11600488 2038120 1860740
11989378 1425030 1358550
61483251 1650740 1728020
8773639 1670410 1969979
7492289 1592550 1733869
8455520 1804939 1690560
70284959 2019960 2012669
14859088 3572250 3500790
12529848 1932459 1967481
52176022 1670790 2095819
7808409 2039300 2003480
9744428 2024000 2019790
62275530 1729070 1790410
10623768 1971599 2158770
10912378 1858130 1925469
79772368 2169450 2222719
18615808 2035329 2090969
64790760 2041440 2073630
11127448 2209210 2035890
11310358 1849200 1778049
65370930 1967240 2036250
12180548 2112100 2192390
76926288 2080530 2065050
11357958 2093949 2049070
10555748 1937890 1963830
63721319 2255491 2064959
21407717 1987339 2072129
70291919 2082569 2107189
16636537 2008130 1982920
12014299 2023809 2003310
66101300 2161069 2128650
15876407 2176130 2125080
63339260 2001380 2036629
15624208 2105060 2163760
13709228 3734289 2067740
72229909 1973479 1937919
17383178 2569210 2484300
74403278 2268850 2194169
19575198 1566839 1516750
69909219 2180330 2153530
19358197 60829941 2347850
36197544 3665819 4955109
62444911 2111500 2005339
10661669 2228630 2140890
17978107 2026540 2004820
61608281 2260979 2128090
10300298 2104590 2085709
11116438 2091940 58141671
13921909 1949590 2158000
11229948 2098750 2359159
13325278 2055650 47917803
16876997 1969880 1950939
16639208 1962559 1999410
66380259 1983749 1971960
13116278 2033140 1969059
10914689 1989749 1997550
74312709 1858710 3743740
22439456 1935500 2203180
58766671 1964830 1899150
13385478 1960089 1873720
9509809 1554759 1629720
10070289 46984732 2177559
16623677 2088990 2200770
9706419 2130280 2074269
11000979 50670543 1521570
17242837 2099150 2251709
10869198 2114240 1995790
9864518 1848480 53982282
20425437 2127340 2106790
9407419 1598739 1921260
59475420 1854000 1937790
15587297 1822190 1736110
7198148 1374669 1575810
9165648 1901020 1948290
75497398 1691250 1481630
15584568 1872210 56157841
20916016 2340540 2218010
12846628 61321360 2123360
18295337 2254209 2444290
11475168 2207630 2268090
64216361 2539069 2194190
13797858 2118529 2088680
10784569 2149689 2182050
71600859 2180269 2641880
11912958 2168210 6080669
60491350 2065830 2025479
15113967 2062520 2006989
11406288 2168469 2156550
10648658 2296920 1566840
60637810 2716950 2138640
11318449 2057450 2321330
9306089 2034199 1557300
64488170 2038550 1538279
7454310 1463059 1508920
7606359 2064720 1797409
73140679 1921149 2159730
10162829 4212079 2051520
12550108 2095020 2110560
58276421 2039460 4292209
25039606 2166970 2145759
10906799 3359739 2089930
53206583 1851209 2072740
10123998 2481109 2135130
15728917 1883660 2005200
26082346 1404619 1941880
17362507 1760650 1843340
7755978 1667010 1795740
43170183 1776070 1991990
8398318 1603220 1530140
28458656 2384089 47439263
16594847 2232250 2240080
10941748 2254560 2185569
67423240 6518579 1698359
15409728 2126410 2205630
12998888 2154419 4194219
60001831 2034690 2099180
13932697 2189270 1883049
9557499 1437940 1368049
7898389 1840230 1807060
57720932 1870389 2010560
12625428 3562440 1844129
8523219 1742760 2033409
50457282 1726679 2058310
30508955 2176760 2092839
10120299 1633059 1780920
9283319 38478804 1368590
9789159 1362130 6269329
11341868 5968589 1551030
7029839 5624709 1548540
7651839 2001619 39020914
20168557 4150509 6260469
20546748 1652079 2515800
21710727 6720919 20474967
24916966 2164679 2182510
12030888 2104440 8164459
58395061 2174869 2278340
18878817 2156270 2108799
58673550 1679470 1743050
10028228 1721840 1782760
10105538 1932960 1947489
9244908 1840260 2015599
64482110 1800490 1936400
11295508 1662770 1781190
7689929 1482210 1689140
63690510 1578350 1662189
13189368 2015390 2000890
10301388 1836860 1743449
74042918 2182130 2129349
9775229 1583800 1736230
8353989 2000040 58781240
11511608 1965079 1745840
8650479 1534530 1459109
8033149 1845910 1541480
71493239 2124409 1520880
12854337 1823439 1721270
9661669 1683320 1404969
62616811 1612279 2071170
10284288 1614980 1944270
8166389 1619380 1655890
8911978 1448020 1432200
62977650 2011530 1854730
14050529 1913889 2168470
70120819 2343839 1544719
27673956 2177340 1980939
69619820 1754659 1444910
10461208 1767699 1539260
7491379 1403889 1481029
7762809 1465540 1431130
66742879 1748480 1940309
7990549 1680340 1555830
5956649 1454130 1493060
6195120 1500250 1474190
61970050 2497370 2190440
19184356 2161099 2132160
68184289 2169770 1950179
11500318 2171280 2277949
11626649 2179179 2250349
72992099 2262530 1963299
8334369 1642480 1444060
6865969 1401739 1441149
69764819 1905979 1504610
7973489 1979799 2168590
13775668 1874410 1830041
69690418 1587249 1858970
10369318 2241120 2135930
10547008 1862850 58824381
16014098 1654940 1742369
9185359 2012590 1877419
11509628 2070540 1953060
75451518 2128870 1920680
14728698 1990600 2009150
69569439 1977100 1990590
8453499 1534800 1358020
8705259 1480270 1516930
66329689 1911480 2076040
9010909 1447440 1658069
7338500 1638659 1539900
7102959 1670250 1537291
64709120 1575430 1794470
9351238 1912019 1719970
8816558 1612719 1739000
68525790 1974830 1828020
14386467 1903550 1669210
8080109 1838269 1473180
60773090 1748920 1909670
9671528 1446180 1564610
10326258 2065710 2049130
66834209 2026580 2001490
16021187 2118500 2076119
12516949 2072319 2023750
64716740 1623580 1701109
9402109 1691509 1535079
9728679 1733620 1886039
9044029 54588161 1494709
13944658 1907930 1671039
10353499 2003469 1439310
7773559 1549930 1424929
60875870 2341840 2028100
11646098 2078389 2070649
78055048 1998250 1760020
14839378 1871740 1662789
11880829 1744540 1921710
66792630 1656269 1400540
8319309 1922439 1962160
9871309 2049659 2007420
77108308 2175349 1634380
14567858 1526300 1735619
66263680 2113150 1908000
19981516 2017690 1938110
12897598 1980099 1901880
64641780 1716090 1585839
8103358 1557699 1929430
14114008 1977359 1787130
68267629 2480760 1864480
12137388 1880030 1892930
12116628 1800360 1877500
71677228 2028529 2006610
15406998 1875810 2102870
58622631 1897129 1580330
11149488 1990739 1738290
14111068 1878779 1768890
65949590 1741350 1985509
11933918 2002060 2031090
12737058 54923851 1990350
11925588 1971940 2078739
10154359 1628539 1654020
10204229 60001650 2057660
10279359 1742790 1782060
9430868 1981239 1832590
10483248 58933701 2291700
12489668 1971570 1934519
7787059 1571960 1746940
9173828 2161370 60141870
23241037 1833620 1999510
11463168 2079150 1986599
62417130 2368210 2065290
11478109 1934809 1846940
9276748 1535620 1650080
8383809 1995749 50638082
13621648 2013090 1975340
13435458 2067969 2102610
66970850 1606989 1955420
12380138 1844280 2086809
11480358 1898440 1940130
69537079 1487220 1633659
10203759 2277479 2286820
13598798 2123590 1659769
63316220 1551080 1612650
9199339 9787998 2294680
17793407 2582660 2153859
62159781 2723109 2078630
21203227 2024790 2429630
63128220 1903550 1564920
8135179 1466460 1474370
8770798 1954389 2117320
62397080 2054200 2090830
14565957 2221920 2220319
12066378 2274950 2111360
10933388 54097031 1983729
12146048 1430570 1768040
7477299 1586050 1802989
10765509 1844199 1745900
62102911 1845300 1907070
8092819 1703479 1770460
7860889 1943560 2010400
67534359 1589970 1829749
7169719 1489610 1493130
7471809 1780229 1539050
9060898 1856430 2078580
76973958 1890899 1573280
7364339 2038540 1899400
69797479 1631180 1762529
9319869 1591560 1813049
8829049 1966659 1965130
9414999 1831539 2039030
72469279 9573439 1806480
16564138 1970679 2153230
59906380 1689079 1647580
8540229 1863440 1661229
7945049 1413290 1432379
13137408 1931340 1378639
58233551 2147669 2104110
16301597 1683360 2008030
9153958 1918450 2012470
59444651 2183589 2199320
12830958 1592900 1531079
12683928 1514189 1372760
60890671 2015099 1854950
12949068 1858480 2124980
12704489 2017630 2022259
63811111 1430759 1383629
7282878 1405520 1406680
7408969 1391350 1393870
7861209 2069409 3539809
71579629 2046570 1794449
10998269 1920529 2125330
9307659 1772229 2128590
65903579 2048450 1622080
8427249 1991799 1839530
10019828 2194250 1989940
